Effector;Protein;Shortest_Path;Shared_Connections;Pathways_Shared;Is_Connected;Interaction_Score
NleL;Cdc42;2;1;0;False;0.221429
NleL;Tnf;2;1;0;False;0.221429
NleL;Actr3;2;1;0;False;0.221429
NleL;Ikbkg;2;1;0;False;0.221429
NleL;Tradd;2;1;0;False;0.221429
NleL;Actr2;2;1;0;False;0.221429
NleL;Il33;2;1;0;False;0.221429
NleL;Casp1;2;1;0;False;0.221429
NleL;Arf6;2;1;0;False;0.221429
NleL;Rac1;2;1;0;False;0.221429
NleL;Rela;2;1;0;False;0.221429
NleL;Nfkb1;2;1;0;False;0.221429
NleL;Tlr4;2;1;0;False;0.221429
NleL;Casp3;2;1;0;False;0.221429
NleL;Nck1;2;1;0;False;0.221429
NleL;Casp9;2;1;0;False;0.221429
NleH;Actn1;4;0;1;False;0.175
NleH;Slc3a2;4;0;1;False;0.175
NleH;Pak4;4;0;1;False;0.175
NleH;Tyk2;4;0;1;False;0.175
NleH;Gsdme;4;0;1;False;0.175
NleH;Il5;4;0;1;False;0.175
NleH;Pak3;4;0;1;False;0.175
NleH;Ywhaq;4;0;1;False;0.175
EspV;Nherf1;4;0;1;False;0.175
EspV;Ikbkb;4;0;1;False;0.175
EspV;Cxcl1;4;0;1;False;0.175
EspL;Pak4;4;0;1;False;0.175
Map;Hnrnpm;4;0;1;False;0.175
EspK;Tlr2;4;0;1;False;0.175
EspK;Il13;4;0;1;False;0.175
EspK;Fas;4;0;1;False;0.175
EspK;Tlr3;4;0;1;False;0.175
EspK;Pik3ca;4;0;1;False;0.175
EspK;Il5;4;0;1;False;0.175
EspK;Cxcl2;4;0;1;False;0.175
EspK;Casp7;4;0;1;False;0.175
NleD;Gsdme;4;0;1;False;0.175
EspZ;Rab13;4;0;1;False;0.175
EspJ;Nherf1;4;0;1;False;0.175
EspJ;Tlr2;4;0;1;False;0.175
EspJ;Ikbkb;4;0;1;False;0.175
EspJ;Cxcl1;4;0;1;False;0.175
EspJ;Tlr4;4;0;1;False;0.175
EspO;Gsdme;4;0;1;False;0.175
EspO;Mapkbp1;4;0;1;False;0.175
EspO;Ywhaq;4;0;1;False;0.175
NleF;Pak4;4;0;1;False;0.175
EspM;Hnrnpm;4;0;1;False;0.175
EspM;Hax1;4;0;1;False;0.175
NleE;Gsdme;4;0;1;False;0.175
EspG;Hax1;4;0;1;False;0.175
NleC;Rab13;3;0;0;False;0.15
NleC;Actn1;3;0;0;False;0.15
NleC;Ripk1;3;0;0;False;0.15
NleC;Nherf1;3;0;0;False;0.15
NleC;Gsdmd;3;0;0;False;0.15
NleC;Naip2;3;0;0;False;0.15
NleC;Mapk7;3;0;0;False;0.15
NleC;Stat1;3;0;0;False;0.15
NleC;Traf1;3;0;0;False;0.15
NleC;Mapk15;3;0;0;False;0.15
NleC;Slc3a2;3;0;0;False;0.15
NleC;Mapk11;3;0;0;False;0.15
NleC;Naip1;3;0;0;False;0.15
NleC;Pak4;3;0;0;False;0.15
NleC;Pycard;3;0;0;False;0.15
NleC;Casp8;3;0;0;False;0.15
NleC;Krt18;3;0;0;False;0.15
NleC;Rac2;3;0;0;False;0.15
NleC;Lcn2;3;0;0;False;0.15
NleC;Rab11a;3;0;0;False;0.15
NleC;Cdc42;3;0;0;False;0.15
NleC;Tnf;3;0;0;False;0.15
NleC;Mapk4;3;0;0;False;0.15
NleC;Tyk2;3;0;0;False;0.15
NleC;Pak6;3;0;0;False;0.15
NleC;Rps3;3;0;0;False;0.15
NleC;Pak2;3;0;0;False;0.15
NleC;Rhoa;3;0;0;False;0.15
NleC;Fadd;3;0;0;False;0.15
NleC;Actr3;3;0;0;False;0.15
NleC;Rhog;3;0;0;False;0.15
NleC;Casp6;3;0;0;False;0.15
NleC;Ilk;3;0;0;False;0.15
NleC;Mapk13;3;0;0;False;0.15
NleC;Tradd;3;0;0;False;0.15
NleC;Zranb3;3;0;0;False;0.15
NleC;Irf9;3;0;0;False;0.15
NleC;Sec24;3;0;0;False;0.15
NleC;Pglyrp1;3;0;0;False;0.15
NleC;Trafd1;3;0;0;False;0.15
NleC;Jak1;3;0;0;False;0.15
NleC;Tab3;3;0;0;False;0.15
NleC;Il33;3;0;0;False;0.15
NleC;Mapk8;3;0;0;False;0.15
NleC;Mapk6;3;0;0;False;0.15
NleC;Mapk12;3;0;0;False;0.15
NleC;Zbp1;3;0;0;False;0.15
NleC;Casp1;3;0;0;False;0.15
NleC;Il22;3;0;0;False;0.15
NleC;Mapkap1;3;0;0;False;0.15
NleC;Mapk1ip1l;3;0;0;False;0.15
NleC;Abcf2;3;0;0;False;0.15
NleC;Mlkl;3;0;0;False;0.15
NleC;Nod2;3;0;0;False;0.15
NleC;Traf7;3;0;0;False;0.15
NleC;Rhoc;3;0;0;False;0.15
NleC;Tab2;3;0;0;False;0.15
NleC;Vcl;3;0;0;False;0.15
NleC;Arf6;3;0;0;False;0.15
NleC;Mapk8ip1;3;0;0;False;0.15
NleC;Mapkapk3;3;0;0;False;0.15
NleC;Traf3ip3;3;0;0;False;0.15
NleC;Pak1ip1;3;0;0;False;0.15
NleC;Cttn;3;0;0;False;0.15
NleC;Traf3ip1;3;0;0;False;0.15
NleC;Mapk8ip2;3;0;0;False;0.15
NleC;Tmbim6;3;0;0;False;0.15
NleC;Tln1;3;0;0;False;0.15
NleC;Rac1;3;0;0;False;0.15
NleC;Traf3ip2;3;0;0;False;0.15
NleC;Mapkbp1;3;0;0;False;0.15
NleC;Ticam1;3;0;0;False;0.15
NleC;Mapk10;3;0;0;False;0.15
NleC;Mapk3;3;0;0;False;0.15
NleC;Mapkapk5;3;0;0;False;0.15
NleC;Pak1;3;0;0;False;0.15
NleC;Mapkapk2;3;0;0;False;0.15
NleC;Traf2;3;0;0;False;0.15
NleC;Mapk1;3;0;0;False;0.15
NleC;Rab18;3;0;0;False;0.15
NleC;Inppl1;3;0;0;False;0.15
NleC;Stat2;3;0;0;False;0.15
NleC;Traf4;3;0;0;False;0.15
NleC;Tlr1;3;0;0;False;0.15
NleC;Mapk8ip3;3;0;0;False;0.15
NleC;Pak3;3;0;0;False;0.15
NleC;Traf3;3;0;0;False;0.15
NleC;Il18;3;0;0;False;0.15
NleC;Casp3;3;0;0;False;0.15
NleC;Tab1;3;0;0;False;0.15
NleC;Nck1;3;0;0;False;0.15
NleC;Il23r;3;0;0;False;0.15
NleC;Ywhaq;3;0;0;False;0.15
NleC;Ripk3;3;0;0;False;0.15
NleC;Mapk1ip1;3;0;0;False;0.15
NleC;Casp9;3;0;0;False;0.15
NleH;Irf3;3;0;0;False;0.15
NleH;Ripk1;3;0;0;False;0.15
NleH;Gsdmd;3;0;0;False;0.15
NleH;Naip2;3;0;0;False;0.15
NleH;Mapk7;3;0;0;False;0.15
NleH;Traf1;3;0;0;False;0.15
NleH;Mapk15;3;0;0;False;0.15
NleH;Mapk11;3;0;0;False;0.15
NleH;Rac3;3;0;0;False;0.15
NleH;Pycard;3;0;0;False;0.15
NleH;Snx9;3;0;0;False;0.15
NleH;Lcn2;3;0;0;False;0.15
NleH;Rab11a;3;0;0;False;0.15
NleH;Nlrc4;3;0;0;False;0.15
NleH;Cdc42;3;0;0;False;0.15
NleH;Tnf;3;0;0;False;0.15
NleH;Mapk4;3;0;0;False;0.15
NleH;Ep300;3;0;0;False;0.15
NleH;Rhoa;3;0;0;False;0.15
NleH;Fadd;3;0;0;False;0.15
NleH;Rhog;3;0;0;False;0.15
NleH;Traf6;3;0;0;False;0.15
NleH;Rhob;3;0;0;False;0.15
NleH;Rhoh;3;0;0;False;0.15
NleH;Ilk;3;0;0;False;0.15
NleH;Tradd;3;0;0;False;0.15
NleH;Zranb3;3;0;0;False;0.15
NleH;Irf9;3;0;0;False;0.15
NleH;Mapk14;3;0;0;False;0.15
NleH;Sec24;3;0;0;False;0.15
NleH;Trafd1;3;0;0;False;0.15
NleH;Tab3;3;0;0;False;0.15
NleH;Mapk6;3;0;0;False;0.15
NleH;Zbp1;3;0;0;False;0.15
NleH;Mapkap1;3;0;0;False;0.15
NleH;Mapk1ip1l;3;0;0;False;0.15
NleH;Naip6;3;0;0;False;0.15
NleH;Abcf2;3;0;0;False;0.15
NleH;Nod2;3;0;0;False;0.15
NleH;Traf7;3;0;0;False;0.15
NleH;Rhoc;3;0;0;False;0.15
NleH;N-WASP;3;0;0;False;0.15
NleH;Tab2;3;0;0;False;0.15
NleH;Vcl;3;0;0;False;0.15
NleH;Mapk8ip1;3;0;0;False;0.15
NleH;Mapkapk3;3;0;0;False;0.15
NleH;Traf3ip3;3;0;0;False;0.15
NleH;Pak1ip1;3;0;0;False;0.15
NleH;Cttn;3;0;0;False;0.15
NleH;Traf3ip1;3;0;0;False;0.15
NleH;Mapk8ip2;3;0;0;False;0.15
NleH;Rac1;3;0;0;False;0.15
NleH;Rela;3;0;0;False;0.15
NleH;Ticam1;3;0;0;False;0.15
NleH;Mapk3;3;0;0;False;0.15
NleH;Mapkapk5;3;0;0;False;0.15
NleH;Traf2;3;0;0;False;0.15
NleH;Mapk1;3;0;0;False;0.15
NleH;Nlrp3;3;0;0;False;0.15
NleH;Traf4;3;0;0;False;0.15
NleH;Tlr1;3;0;0;False;0.15
NleH;Mapk8ip3;3;0;0;False;0.15
NleH;Naip5;3;0;0;False;0.15
NleH;Traf3;3;0;0;False;0.15
NleH;Il18;3;0;0;False;0.15
NleH;Tab1;3;0;0;False;0.15
NleH;Ripk3;3;0;0;False;0.15
NleH;Mapk1ip1;3;0;0;False;0.15
NleK;Mapk11;3;0;0;False;0.15
NleK;Mapk14;3;0;0;False;0.15
NleK;Mapkapk2;3;0;0;False;0.15
EspV;Rab10;3;0;0;False;0.15
EspV;Il1b;3;0;0;False;0.15
EspV;Arf1;3;0;0;False;0.15
EspV;Rab14;3;0;0;False;0.15
EspV;Rab11fip4;3;0;0;False;0.15
EspV;Gsdmd;3;0;0;False;0.15
EspV;Traf1;3;0;0;False;0.15
EspV;Slc3a2;3;0;0;False;0.15
EspV;Krt18;3;0;0;False;0.15
EspV;Snx9;3;0;0;False;0.15
EspV;Rab12;3;0;0;False;0.15
EspV;Rab11a;3;0;0;False;0.15
EspV;Tnf;3;0;0;False;0.15
EspV;Rab11fip1;3;0;0;False;0.15
EspV;Pak6;3;0;0;False;0.15
EspV;Pak2;3;0;0;False;0.15
EspV;Rab1A;3;0;0;False;0.15
EspV;Actr3;3;0;0;False;0.15
EspV;Traf6;3;0;0;False;0.15
EspV;Traf5;3;0;0;False;0.15
EspV;Casp6;3;0;0;False;0.15
EspV;Ilk;3;0;0;False;0.15
EspV;Baiap2l1;3;0;0;False;0.15
EspV;Mapk14;3;0;0;False;0.15
EspV;Arf5;3;0;0;False;0.15
EspV;Trafd1;3;0;0;False;0.15
EspV;Rab1b;3;0;0;False;0.15
EspV;Mapk8;3;0;0;False;0.15
EspV;Mapk9;3;0;0;False;0.15
EspV;Rab11fip2;3;0;0;False;0.15
EspV;Rab15;3;0;0;False;0.15
EspV;Abcf2;3;0;0;False;0.15
EspV;Traf7;3;0;0;False;0.15
EspV;Rab19;3;0;0;False;0.15
EspV;Arf6;3;0;0;False;0.15
EspV;Casp4;3;0;0;False;0.15
EspV;Traf3ip3;3;0;0;False;0.15
EspV;Pak5;3;0;0;False;0.15
EspV;Pak1ip1;3;0;0;False;0.15
EspV;Cttn;3;0;0;False;0.15
EspV;Traf3ip1;3;0;0;False;0.15
EspV;Rab11fip5;3;0;0;False;0.15
EspV;Tln1;3;0;0;False;0.15
EspV;Traf3ip2;3;0;0;False;0.15
EspV;Mapk10;3;0;0;False;0.15
EspV;Mapk3;3;0;0;False;0.15
EspV;Pak1;3;0;0;False;0.15
EspV;Traf2;3;0;0;False;0.15
EspV;Rab17;3;0;0;False;0.15
EspV;Rab18;3;0;0;False;0.15
EspV;Rab11b;3;0;0;False;0.15
EspV;Traf4;3;0;0;False;0.15
EspV;Rab11fip3;3;0;0;False;0.15
EspV;Traf3;3;0;0;False;0.15
EspV;Casp7;3;0;0;False;0.15
EspV;Casp3;3;0;0;False;0.15
EspV;Ywhaq;3;0;0;False;0.15
EspV;Jun;3;0;0;False;0.15
EspV;Baiap2;3;0;0;False;0.15
EspT;Rab10;3;0;0;False;0.15
EspT;Rab13;3;0;0;False;0.15
EspT;Actn1;3;0;0;False;0.15
EspT;Irf3;3;0;0;False;0.15
EspT;Ripk1;3;0;0;False;0.15
EspT;Rab14;3;0;0;False;0.15
EspT;Nherf1;3;0;0;False;0.15
EspT;Rab11fip4;3;0;0;False;0.15
EspT;Gsdmd;3;0;0;False;0.15
EspT;Tlr2;3;0;0;False;0.15
EspT;Naip2;3;0;0;False;0.15
EspT;Il13;3;0;0;False;0.15
EspT;Ccl8;3;0;0;False;0.15
EspT;Mapk7;3;0;0;False;0.15
EspT;Cycs;3;0;0;False;0.15
EspT;Stat1;3;0;0;False;0.15
EspT;Ccl28;3;0;0;False;0.15
EspT;Mapk15;3;0;0;False;0.15
EspT;Mapk11;3;0;0;False;0.15
EspT;Naip1;3;0;0;False;0.15
EspT;Pak4;3;0;0;False;0.15
EspT;Il4;3;0;0;False;0.15
EspT;Casp8;3;0;0;False;0.15
EspT;Nfkb2;3;0;0;False;0.15
EspT;Krt18;3;0;0;False;0.15
EspT;Fas;3;0;0;False;0.15
EspT;Snx9;3;0;0;False;0.15
EspT;Myd88;3;0;0;False;0.15
EspT;Rab12;3;0;0;False;0.15
EspT;Lcn2;3;0;0;False;0.15
EspT;Rab11a;3;0;0;False;0.15
EspT;Mapk4;3;0;0;False;0.15
EspT;Tyk2;3;0;0;False;0.15
EspT;Rab11fip1;3;0;0;False;0.15
EspT;Ep300;3;0;0;False;0.15
EspT;Pak6;3;0;0;False;0.15
EspT;Rps3;3;0;0;False;0.15
EspT;Pak2;3;0;0;False;0.15
EspT;Rab1A;3;0;0;False;0.15
EspT;Fadd;3;0;0;False;0.15
EspT;Traf6;3;0;0;False;0.15
EspT;Ikbkg;3;0;0;False;0.15
EspT;Casp6;3;0;0;False;0.15
EspT;Mapk13;3;0;0;False;0.15
EspT;Tradd;3;0;0;False;0.15
EspT;Arf5;3;0;0;False;0.15
EspT;Pglyrp1;3;0;0;False;0.15
EspT;Trafd1;3;0;0;False;0.15
EspT;Rab1b;3;0;0;False;0.15
EspT;Ikbkb;3;0;0;False;0.15
EspT;Jak1;3;0;0;False;0.15
EspT;Tab3;3;0;0;False;0.15
EspT;Il33;3;0;0;False;0.15
EspT;Cxcl5;3;0;0;False;0.15
EspT;Map3k7;3;0;0;False;0.15
EspT;Mapk6;3;0;0;False;0.15
EspT;Rab11fip2;3;0;0;False;0.15
EspT;Mapk12;3;0;0;False;0.15
EspT;Tnfrsf1a;3;0;0;False;0.15
EspT;Casp1;3;0;0;False;0.15
EspT;Il16;3;0;0;False;0.15
EspT;Mapkap1;3;0;0;False;0.15
EspT;Rab15;3;0;0;False;0.15
EspT;N-WASP;3;0;0;False;0.15
EspT;Il5;3;0;0;False;0.15
EspT;Il6;3;0;0;False;0.15
EspT;Tab2;3;0;0;False;0.15
EspT;Rab19;3;0;0;False;0.15
EspT;Chuk;3;0;0;False;0.15
EspT;Mapk8ip1;3;0;0;False;0.15
EspT;Mapkapk3;3;0;0;False;0.15
EspT;Pak5;3;0;0;False;0.15
EspT;Pak1ip1;3;0;0;False;0.15
EspT;Rab11fip5;3;0;0;False;0.15
EspT;Cxcl2;3;0;0;False;0.15
EspT;Mapk8ip2;3;0;0;False;0.15
EspT;Cxcl1;3;0;0;False;0.15
EspT;Rela;3;0;0;False;0.15
EspT;Mapkbp1;3;0;0;False;0.15
EspT;Ticam1;3;0;0;False;0.15
EspT;Cxcl9;3;0;0;False;0.15
EspT;Mapkapk5;3;0;0;False;0.15
EspT;Nfkb1;3;0;0;False;0.15
EspT;Mapkapk2;3;0;0;False;0.15
EspT;Traf2;3;0;0;False;0.15
EspT;Rab17;3;0;0;False;0.15
EspT;Mapk1;3;0;0;False;0.15
EspT;Rab18;3;0;0;False;0.15
EspT;Rab11b;3;0;0;False;0.15
EspT;Inppl1;3;0;0;False;0.15
EspT;Stat2;3;0;0;False;0.15
EspT;Traf4;3;0;0;False;0.15
EspT;Tlr1;3;0;0;False;0.15
EspT;Mapk8ip3;3;0;0;False;0.15
EspT;Pak3;3;0;0;False;0.15
EspT;Rab11fip3;3;0;0;False;0.15
EspT;Tlr4;3;0;0;False;0.15
EspT;Il18;3;0;0;False;0.15
EspT;Casp7;3;0;0;False;0.15
EspT;Casp3;3;0;0;False;0.15
EspT;Tab1;3;0;0;False;0.15
EspT;S100a8;3;0;0;False;0.15
EspT;Nck1;3;0;0;False;0.15
EspT;Ywhaq;3;0;0;False;0.15
EspT;Ripk3;3;0;0;False;0.15
EspT;Ccl6;3;0;0;False;0.15
EspT;S100a9;3;0;0;False;0.15
EspT;Baiap2;3;0;0;False;0.15
EspT;Casp9;3;0;0;False;0.15
LPS;Actn1;3;0;0;False;0.15
LPS;Il1b;3;0;0;False;0.15
LPS;Ripk1;3;0;0;False;0.15
LPS;Gsdmd;3;0;0;False;0.15
LPS;Naip2;3;0;0;False;0.15
LPS;Il13;3;0;0;False;0.15
LPS;Ccl8;3;0;0;False;0.15
LPS;Stat1;3;0;0;False;0.15
LPS;Traf1;3;0;0;False;0.15
LPS;Ccl28;3;0;0;False;0.15
LPS;Mapk11;3;0;0;False;0.15
LPS;Casp8;3;0;0;False;0.15
LPS;Krt18;3;0;0;False;0.15
LPS;Fas;3;0;0;False;0.15
LPS;Myd88;3;0;0;False;0.15
LPS;Rac2;3;0;0;False;0.15
LPS;Lcn2;3;0;0;False;0.15
LPS;Rab11a;3;0;0;False;0.15
LPS;Nlrc4;3;0;0;False;0.15
LPS;Cdc42;3;0;0;False;0.15
LPS;Tnf;3;0;0;False;0.15
LPS;Tyk2;3;0;0;False;0.15
LPS;Ep300;3;0;0;False;0.15
LPS;Rps3;3;0;0;False;0.15
LPS;Rhoa;3;0;0;False;0.15
LPS;Fadd;3;0;0;False;0.15
LPS;Actr3;3;0;0;False;0.15
LPS;Rhog;3;0;0;False;0.15
LPS;Traf5;3;0;0;False;0.15
LPS;Ikbkg;3;0;0;False;0.15
LPS;Casp6;3;0;0;False;0.15
LPS;Ilk;3;0;0;False;0.15
LPS;Mapk13;3;0;0;False;0.15
LPS;Baiap2l1;3;0;0;False;0.15
LPS;Tradd;3;0;0;False;0.15
LPS;Actr2;3;0;0;False;0.15
LPS;Irf9;3;0;0;False;0.15
LPS;Tlr3;3;0;0;False;0.15
LPS;Trafd1;3;0;0;False;0.15
LPS;Ikbkb;3;0;0;False;0.15
LPS;Jak1;3;0;0;False;0.15
LPS;Tab3;3;0;0;False;0.15
LPS;Il33;3;0;0;False;0.15
LPS;Mapk8;3;0;0;False;0.15
LPS;Cxcl5;3;0;0;False;0.15
LPS;Map3k7;3;0;0;False;0.15
LPS;Mapk9;3;0;0;False;0.15
LPS;Pik3ca;3;0;0;False;0.15
LPS;Mapk12;3;0;0;False;0.15
LPS;Tnfrsf1a;3;0;0;False;0.15
LPS;Zbp1;3;0;0;False;0.15
LPS;Il16;3;0;0;False;0.15
LPS;Il22;3;0;0;False;0.15
LPS;Mapkap1;3;0;0;False;0.15
LPS;Gsdme;3;0;0;False;0.15
LPS;Naip6;3;0;0;False;0.15
LPS;Mlkl;3;0;0;False;0.15
LPS;Nod2;3;0;0;False;0.15
LPS;Traf7;3;0;0;False;0.15
LPS;Rhoc;3;0;0;False;0.15
LPS;Il5;3;0;0;False;0.15
LPS;Il6;3;0;0;False;0.15
LPS;Il1r1;3;0;0;False;0.15
LPS;Tab2;3;0;0;False;0.15
LPS;Vcl;3;0;0;False;0.15
LPS;Chuk;3;0;0;False;0.15
LPS;Arf6;3;0;0;False;0.15
LPS;Mapk8ip1;3;0;0;False;0.15
LPS;Mapkapk3;3;0;0;False;0.15
LPS;Traf3ip3;3;0;0;False;0.15
LPS;Cttn;3;0;0;False;0.15
LPS;Traf3ip1;3;0;0;False;0.15
LPS;Cxcl2;3;0;0;False;0.15
LPS;Mapk8ip2;3;0;0;False;0.15
LPS;Cxcl1;3;0;0;False;0.15
LPS;Tln1;3;0;0;False;0.15
LPS;Rac1;3;0;0;False;0.15
LPS;Traf3ip2;3;0;0;False;0.15
LPS;Ticam1;3;0;0;False;0.15
LPS;Mapk10;3;0;0;False;0.15
LPS;Mapk3;3;0;0;False;0.15
LPS;Cxcl9;3;0;0;False;0.15
LPS;Mapkapk5;3;0;0;False;0.15
LPS;Pak1;3;0;0;False;0.15
LPS;Mapkapk2;3;0;0;False;0.15
LPS;Traf2;3;0;0;False;0.15
LPS;Mapk1;3;0;0;False;0.15
LPS;Inppl1;3;0;0;False;0.15
LPS;Stat2;3;0;0;False;0.15
LPS;Traf4;3;0;0;False;0.15
LPS;Tlr1;3;0;0;False;0.15
LPS;Pak3;3;0;0;False;0.15
LPS;Naip5;3;0;0;False;0.15
LPS;Traf3;3;0;0;False;0.15
LPS;Tlr4;3;0;0;False;0.15
LPS;Il18;3;0;0;False;0.15
LPS;Casp7;3;0;0;False;0.15
LPS;Casp3;3;0;0;False;0.15
LPS;Tab1;3;0;0;False;0.15
LPS;S100a8;3;0;0;False;0.15
LPS;Nck1;3;0;0;False;0.15
LPS;Il23r;3;0;0;False;0.15
LPS;Ywhaq;3;0;0;False;0.15
LPS;Ripk3;3;0;0;False;0.15
LPS;Ccl6;3;0;0;False;0.15
LPS;Jun;3;0;0;False;0.15
LPS;S100a9;3;0;0;False;0.15
LPS;Baiap2;3;0;0;False;0.15
LPS;Casp9;3;0;0;False;0.15
EspL;Naip2;3;0;0;False;0.15
EspL;Ccl8;3;0;0;False;0.15
EspL;Mapk7;3;0;0;False;0.15
EspL;Ccl28;3;0;0;False;0.15
EspL;Mapk15;3;0;0;False;0.15
EspL;Mapk11;3;0;0;False;0.15
EspL;Naip1;3;0;0;False;0.15
EspL;Rac3;3;0;0;False;0.15
EspL;Pycard;3;0;0;False;0.15
EspL;Nfkb2;3;0;0;False;0.15
EspL;Snx9;3;0;0;False;0.15
EspL;Myd88;3;0;0;False;0.15
EspL;Lcn2;3;0;0;False;0.15
EspL;Rab11a;3;0;0;False;0.15
EspL;Nlrc4;3;0;0;False;0.15
EspL;Cdc42;3;0;0;False;0.15
EspL;Tnf;3;0;0;False;0.15
EspL;Mapk4;3;0;0;False;0.15
EspL;Ep300;3;0;0;False;0.15
EspL;Rhoa;3;0;0;False;0.15
EspL;Actr3;3;0;0;False;0.15
EspL;Rhog;3;0;0;False;0.15
EspL;Rhob;3;0;0;False;0.15
EspL;Rhoh;3;0;0;False;0.15
EspL;Ilk;3;0;0;False;0.15
EspL;Baiap2l1;3;0;0;False;0.15
EspL;Zranb3;3;0;0;False;0.15
EspL;Actr2;3;0;0;False;0.15
EspL;Irf9;3;0;0;False;0.15
EspL;Sec24;3;0;0;False;0.15
EspL;Pglyrp1;3;0;0;False;0.15
EspL;Jak1;3;0;0;False;0.15
EspL;Il33;3;0;0;False;0.15
EspL;Cxcl5;3;0;0;False;0.15
EspL;Mapk6;3;0;0;False;0.15
EspL;Il16;3;0;0;False;0.15
EspL;Mapkap1;3;0;0;False;0.15
EspL;Mapk1ip1l;3;0;0;False;0.15
EspL;Nod2;3;0;0;False;0.15
EspL;Rhoc;3;0;0;False;0.15
EspL;N-WASP;3;0;0;False;0.15
EspL;Vcl;3;0;0;False;0.15
EspL;Arf6;3;0;0;False;0.15
EspL;Mapk8ip1;3;0;0;False;0.15
EspL;Mapkapk3;3;0;0;False;0.15
EspL;Pak1ip1;3;0;0;False;0.15
EspL;Cttn;3;0;0;False;0.15
EspL;Mapk8ip2;3;0;0;False;0.15
EspL;Tln1;3;0;0;False;0.15
EspL;Rac1;3;0;0;False;0.15
EspL;Rela;3;0;0;False;0.15
EspL;Mapk3;3;0;0;False;0.15
EspL;Cxcl9;3;0;0;False;0.15
EspL;Mapkapk5;3;0;0;False;0.15
EspL;Pak1;3;0;0;False;0.15
EspL;Mapk1;3;0;0;False;0.15
EspL;Inppl1;3;0;0;False;0.15
EspL;Tlr1;3;0;0;False;0.15
EspL;Mapk8ip3;3;0;0;False;0.15
EspL;Il18;3;0;0;False;0.15
EspL;Ccl6;3;0;0;False;0.15
EspL;Mapk1ip1;3;0;0;False;0.15
EspL;Baiap2;3;0;0;False;0.15
Map;Rab10;3;0;0;False;0.15
Map;Irf3;3;0;0;False;0.15
Map;Ripk1;3;0;0;False;0.15
Map;Rab14;3;0;0;False;0.15
Map;Rab11fip4;3;0;0;False;0.15
Map;Gsdmd;3;0;0;False;0.15
Map;Naip2;3;0;0;False;0.15
Map;Ccl8;3;0;0;False;0.15
Map;Mapk7;3;0;0;False;0.15
Map;Traf1;3;0;0;False;0.15
Map;Ccl28;3;0;0;False;0.15
Map;Mapk15;3;0;0;False;0.15
Map;Mapk11;3;0;0;False;0.15
Map;Naip1;3;0;0;False;0.15
Map;Nfkb2;3;0;0;False;0.15
Map;Snx9;3;0;0;False;0.15
Map;Myd88;3;0;0;False;0.15
Map;Rab12;3;0;0;False;0.15
Map;Lcn2;3;0;0;False;0.15
Map;Rab11a;3;0;0;False;0.15
Map;Rab11fip1;3;0;0;False;0.15
Map;Ep300;3;0;0;False;0.15
Map;Pak6;3;0;0;False;0.15
Map;Pak2;3;0;0;False;0.15
Map;Rab1A;3;0;0;False;0.15
Map;Fadd;3;0;0;False;0.15
Map;Actr3;3;0;0;False;0.15
Map;Traf6;3;0;0;False;0.15
Map;Ikbkg;3;0;0;False;0.15
Map;Tradd;3;0;0;False;0.15
Map;Zranb3;3;0;0;False;0.15
Map;Arf5;3;0;0;False;0.15
Map;Sec24;3;0;0;False;0.15
Map;Trafd1;3;0;0;False;0.15
Map;Rab1b;3;0;0;False;0.15
Map;Tab3;3;0;0;False;0.15
Map;Mapk6;3;0;0;False;0.15
Map;Rab11fip2;3;0;0;False;0.15
Map;Zbp1;3;0;0;False;0.15
Map;Il16;3;0;0;False;0.15
Map;Mapkap1;3;0;0;False;0.15
Map;Rab15;3;0;0;False;0.15
Map;Traf7;3;0;0;False;0.15
Map;N-WASP;3;0;0;False;0.15
Map;Tab2;3;0;0;False;0.15
Map;Rab19;3;0;0;False;0.15
Map;Mapk8ip1;3;0;0;False;0.15
Map;Mapkapk3;3;0;0;False;0.15
Map;Traf3ip3;3;0;0;False;0.15
Map;Pak5;3;0;0;False;0.15
Map;Pak1ip1;3;0;0;False;0.15
Map;Traf3ip1;3;0;0;False;0.15
Map;Rab11fip5;3;0;0;False;0.15
Map;Mapk8ip2;3;0;0;False;0.15
Map;Rela;3;0;0;False;0.15
Map;Ticam1;3;0;0;False;0.15
Map;Cxcl9;3;0;0;False;0.15
Map;Mapkapk5;3;0;0;False;0.15
Map;Traf2;3;0;0;False;0.15
Map;Rab17;3;0;0;False;0.15
Map;Mapk1;3;0;0;False;0.15
Map;Rab18;3;0;0;False;0.15
Map;Rab11b;3;0;0;False;0.15
Map;Nlrp3;3;0;0;False;0.15
Map;Traf4;3;0;0;False;0.15
Map;Tlr1;3;0;0;False;0.15
Map;Mapk8ip3;3;0;0;False;0.15
Map;Traf3;3;0;0;False;0.15
Map;Il18;3;0;0;False;0.15
Map;Tab1;3;0;0;False;0.15
Map;Ripk3;3;0;0;False;0.15
Map;Ccl6;3;0;0;False;0.15
Map;Baiap2;3;0;0;False;0.15
EspK;Irf3;3;0;0;False;0.15
EspK;Ripk1;3;0;0;False;0.15
EspK;Gsdmd;3;0;0;False;0.15
EspK;Mapk7;3;0;0;False;0.15
EspK;Traf1;3;0;0;False;0.15
EspK;Mapk15;3;0;0;False;0.15
EspK;Mapk11;3;0;0;False;0.15
EspK;Pycard;3;0;0;False;0.15
